Price,MSFT
Ticker,MSFT
Date,
2018-09-26,106.38502502441406
2018-09-27,106.786376953125
2018-09-28,106.7490463256836
2018-10-01,107.90644073486328
2018-10-02,107.47705841064453
2018-10-03,107.4957275390625
2018-10-04,105.27433013916016
2018-10-05,104.65831756591797
2018-10-08,103.46359252929688
2018-10-09,104.7796401977539
2018-10-10,99.08613586425781
2018-10-11,98.85277557373047
2018-10-12,102.26890563964844
2018-10-15,100.43017578125
2018-10-16,103.60359954833984
2018-10-17,103.3329086303711
2018-10-18,101.27019500732422
2018-10-19,101.41952514648438
2018-10-22,102.32489776611328
2018-10-23,100.8968276977539
2018-10-24,95.50198364257812
2018-10-25,101.08352661132812
2018-10-26,99.83280181884766
2018-10-29,96.9300537109375
2018-10-30,96.81804656982422
2018-10-31,99.69278717041016
2018-11-01,98.86210632324219
2018-11-02,99.08613586425781
2018-11-05,100.34616088867188
2018-11-06,100.54216003417969
2018-11-07,104.4996109008789
2018-11-08,104.3036117553711
2018-11-09,102.26890563964844
2018-11-12,99.74879455566406
2018-11-13,99.81414031982422
2018-11-14,98.39867401123047
2018-11-15,100.56405639648438
2018-11-16,101.51082611083984
2018-11-19,98.0705795288086
2018-11-20,95.3427505493164
2018-11-21,96.65512084960938
2018-11-23,96.61760711669922
2018-11-26,99.80477142333984
2018-11-27,100.43280792236328
2018-11-28,104.16368103027344
2018-11-29,103.2918701171875
2018-11-30,103.94805908203125
2018-12-03,105.07293701171875
2018-12-04,101.72642517089844
2018-12-06,102.35448455810547
2018-12-07,98.25807189941406
2018-12-10,100.85466766357422
2018-12-11,101.79203033447266
2018-12-12,102.2513656616211
2018-12-13,102.59820556640625
2018-12-14,99.3923110961914
2018-12-17,96.44886779785156
2018-12-18,97.46127319335938
2018-12-19,97.19881439208984
2018-12-20,95.15526580810547
2018-12-21,92.08061981201172
2018-12-24,88.23726654052734
2018-12-26,94.2647476196289
2018-12-27,94.8459243774414
2018-12-28,94.10539245605469
2018-12-31,95.21149444580078
2019-01-02,94.78968811035156
2019-01-03,91.30255126953125
2019-01-04,95.5489730834961
2019-01-07,95.67086029052734
2019-01-08,96.36450958251953
2019-01-09,97.74244689941406
2019-01-10,97.11441040039062
2019-01-11,96.36450958251953
2019-01-14,95.66146850585938
2019-01-15,98.43616485595703
2019-01-16,98.78301239013672
2019-01-17,99.4766845703125
2019-01-18,100.9671401977539
2019-01-22,99.064208984375
2019-01-23,100.02974700927734
2019-01-24,99.5516586303711
2019-01-25,100.46094512939453
2019-01-28,98.50177764892578
2019-01-29,96.4957275390625
2019-01-30,99.72040557861328
2019-01-31,97.8924789428711
2019-02-01,96.34576416015625
2019-02-04,99.1204605102539
2019-02-05,100.50780487060547
2019-02-06,99.3923110961914
2019-02-07,98.67988586425781
2019-02-08,99.05484771728516
2019-02-11,98.66112518310547
2019-02-12,100.19847869873047
2019-02-13,100.12347412109375
2019-02-14,100.20784759521484
2019-02-15,101.44522094726562
2019-02-19,101.39836120605469
2019-02-20,100.87115478515625
2019-02-21,102.99871826171875
2019-02-22,104.46732330322266
2019-02-25,105.05097961425781
2019-02-26,105.77587890625
2019-02-27,105.59698486328125
2019-02-28,105.46519470214844
2019-03-01,105.9358901977539
2019-03-04,105.68171691894531
2019-03-05,105.15453338623047
2019-03-06,105.20159912109375
2019-03-07,103.92131042480469
2019-03-08,104.03426361083984
2019-03-11,106.21831512451172
2019-03-12,106.96202850341797
2019-03-13,107.79048156738281
2019-03-14,107.87519836425781
2019-03-15,109.11784362792969
2019-03-18,110.68055725097656
2019-03-19,110.75587463378906
2019-03-20,110.63348388671875
2019-03-21,113.17528533935547
2019-03-22,110.19103240966797
2019-03-25,110.76527404785156
2019-03-26,111.00066375732422
2019-03-27,109.92742156982422
2019-03-28,110.07805633544922
2019-03-29,111.02888488769531
2019-04-01,112.04559326171875
2019-04-02,112.20561981201172
2019-04-03,112.93992614746094
2019-04-04,112.36566925048828
2019-04-05,112.86460876464844
2019-04-08,112.90228271484375
2019-04-09,112.29035186767578
2019-04-10,113.14703369140625
2019-04-11,113.27883911132812
2019-04-12,113.86248779296875
2019-04-15,113.95663452148438
2019-04-16,113.69304656982422
2019-04-17,114.63443756103516
2019-04-18,116.14069366455078
2019-04-22,116.50782775878906
2019-04-23,118.08939361572266
2019-04-24,117.6845932006836
2019-04-25,121.58197784423828
2019-04-26,122.27862548828125
2019-04-29,122.16563415527344
2019-04-30,122.94701385498047
2019-05-01,120.38639068603516
2019-05-02,118.81427764892578
2019-05-03,121.34661102294922
2019-05-06,120.64059448242188
2019-05-07,118.16470336914062
2019-05-08,118.1552963256836
2019-05-09,118.14588165283203
2019-05-10,119.68033599853516
2019-05-13,116.12185668945312
2019-05-14,117.4209976196289
2019-05-15,119.07451629638672
2019-05-16,121.82415771484375
2019-05-17,121.01155853271484
2019-05-20,119.2635269165039
2019-05-21,119.90605163574219
2019-05-22,120.63358306884766
2019-05-23,119.2257308959961
2019-05-24,119.28243255615234
2019-05-28,119.20684814453125
2019-05-29,118.05406951904297
2019-05-30,118.800537109375
2019-05-31,116.86351776123047
2019-06-03,113.2351303100586
2019-06-04,116.37216186523438
2019-06-05,118.89502716064453
2019-06-06,120.77532958984375
2019-06-07,124.15801239013672
2019-06-10,125.29190063476562
2019-06-11,124.81950378417969
2019-06-12,124.2430648803711
2019-06-13,125.02735137939453
2019-06-14,125.150146484375
2019-06-17,125.52811431884766
2019-06-18,127.71076202392578
2019-06-19,128.21160888671875
2019-06-20,129.40213012695312
2019-06-21,129.42105102539062
2019-06-24,130.1863555908203
2019-06-25,126.0761489868164
2019-06-26,126.5486068725586
2019-06-27,126.75645446777344
2019-06-28,126.57694244384766
2019-07-01,128.20208740234375
2019-07-02,129.05250549316406
2019-07-03,129.88401794433594
2019-07-05,129.50607299804688
2019-07-08,129.41160583496094
2019-07-09,128.9391326904297
2019-07-10,130.25254821777344
2019-07-11,130.772216796875
2019-07-12,131.2447052001953
2019-07-15,131.2447052001953
2019-07-16,129.52499389648438
2019-07-17,128.75962829589844
2019-07-18,128.90135192871094
2019-07-19,129.09031677246094
2019-07-22,130.80055236816406
2019-07-23,131.6131591796875
2019-07-24,132.96435546875
2019-07-25,132.46356201171875
2019-07-26,133.55018615722656
2019-07-29,133.25726318359375
2019-07-30,132.61476135253906
2019-07-31,128.75962829589844
2019-08-01,130.45095825195312
2019-08-02,129.35487365722656
2019-08-05,124.92337799072266
2019-08-06,127.26668548583984
2019-08-07,127.82420349121094
2019-08-08,131.23524475097656
2019-08-09,130.1202392578125
2019-08-12,128.30606079101562
2019-08-13,130.96116638183594
2019-08-14,127.01739501953125
2019-08-15,126.73300170898438
2019-08-16,129.05569458007812
2019-08-19,131.21719360351562
2019-08-20,130.12693786621094
2019-08-21,131.5774383544922
2019-08-22,130.61990356445312
2019-08-23,126.45806121826172
2019-08-26,128.4110107421875
2019-08-27,128.6859130859375
2019-08-28,128.51531982421875
2019-08-29,130.9422607421875
2019-08-30,130.69577026367188
2019-09-03,128.97032165527344
2019-09-04,130.47769165039062
2019-09-05,132.7719268798828
2019-09-06,131.87132263183594
2019-09-09,130.3734130859375
2019-09-10,129.00823974609375
2019-09-11,129.04620361328125
2019-09-12,130.3734130859375
2019-09-13,130.18382263183594
2019-09-16,129.2452850341797
2019-09-17,130.25018310546875
2019-09-18,131.3214874267578
2019-09-19,133.73895263671875
2019-09-20,132.193603515625
2019-09-23,131.9092254638672
2019-09-24,130.24070739746094
2019-09-25,132.1177978515625
2019-09-26,132.28848266601562
2019-09-27,130.57249450683594
2019-09-30,131.8049774169922
2019-10-01,129.94679260253906
2019-10-02,127.65257263183594
2019-10-03,129.19790649414062
2019-10-04,130.9422607421875
2019-10-07,129.9942169189453
2019-10-08,128.6195526123047
2019-10-09,131.05599975585938
2019-10-10,131.87132263183594
2019-10-11,132.42115783691406
2019-10-14,132.2979736328125
2019-10-15,134.21299743652344
2019-10-16,133.11322021484375
2019-10-17,132.43067932128906
2019-10-18,130.26914978027344
2019-10-21,131.2361297607422
2019-10-22,129.28321838378906
2019-10-23,130.10800170898438
2019-10-24,132.6676483154297
2019-10-25,133.41659545898438
2019-10-28,136.6968231201172
2019-10-29,135.40750122070312
2019-10-30,137.0950164794922
2019-10-31,135.91940307617188
2019-11-01,136.25120544433594
2019-11-04,137.03811645507812
2019-11-05,136.95277404785156
2019-11-06,136.57354736328125
2019-11-07,136.76315307617188
